Income_index,pct_total_exp,GDP,Hepatitis_B,Measles,Polio,Diphtheria,HIV_AIDS,BMI,Alcohol,thinness__1_19_years,infant_deaths,Adult_Mortality,Status_Developing
-0.10836806709895552,0.2741484340860241,-0.32795480047806314,0.16485372110511695,-1.1777906903883328,0.6233898010019282,0.6252523917927408,-0.7047112705724752,0.33956656405146096,0.49179158739666123,-0.4732093489813703,-0.06411623833134973,0.18543467682288048,1.0
-0.15426478294478274,1.9997712818842415,0.21293150423026655,0.9110969038257635,-1.1777906903883328,0.7102435591406341,-2.2856307510866753,-0.7047112705724752,0.5893412004745412,1.0950377980239554,-0.18840102368641928,-0.5964498968969684,0.6697811482503045,1.0
-1.4121668521090158,-1.0922713603177687,-0.5405845985385369,0.6955034323165511,0.8377277679827411,0.538170977693754,0.5398752687217165,0.24220888327754778,-0.9755704288030962,-1.5085680683330591,1.029650614739726,0.20960459300980777,0.8715142641368044,1.0
-0.2750736070535996,-0.45642373922601326,-0.36256646246315927,0.6256695243827242,-1.1777906903883328,0.3725819028376067,0.45613428422588703,1.1268745290883717,0.11930011434553918,0.7640130375123643,0.56407054941625,-0.5964498968969684,-1.421705855692879,1.0
0.12046594695396862,0.5742503066265919,-0.2519495726668554,0.4890240218029522,-0.8730930522710394,0.9807545758353158,0.8913447111054774,-0.7047112705724752,0.3538146786479266,0.779917634611336,-0.01732199865175534,1.5501126156005425,0.33649454761022723,1.0
-0.9278704261002785,-0.12980734200864014,-0.5511647629027987,0.6955034323165511,-1.1777906903883328,0.9807545758353158,0.5398752687217165,-0.7047112705724752,0.5612643368051323,-1.5085680683330591,-1.0976097110554504,-1.2222851732725124,0.35830395390952363,1.0
0.5665845009204006,0.27020387365938364,0.13912325541429282,0.6955034323165511,-1.1777906903883328,0.7987462780990605,0.5398752687217165,-0.7047112705724752,0.6825831192735857,-1.5085680683330591,-0.2254956004369682,0.20960459300980777,-0.15330717161246887,1.0
0.07537981507533303,0.1987540876087872,-0.5091567682273723,0.042077484903832674,-1.1777906903883328,-0.22720034929672675,-0.22630071469799745,0.6097805186080651,0.6965242634153321,0.25357350673840906,0.014335463428207846,-1.2222851732725124,0.47816583741319013,1.0
-0.18915738196502654,1.3562603270744236,-0.35971621364909023,0.9850049154300359,-1.1777906903883328,0.9807545758353158,0.8913447111054774,-0.7047112705724752,0.761431364388214,0.010527659209640019,-0.6684773762607626,-0.27465143577069223,0.09767767464022985,1.0
0.3302307838782952,0.9144633028082323,0.5792848410240694,0.7663500310900272,-1.1777906903883328,0.6233898010019282,0.6252523917927408,-0.7047112705724752,0.2824349763587444,1.3788719875842501,0.24282947400077856,-1.2222851732725124,0.08951722092812335,1.0
-0.5378088794194995,0.49867392177213554,-0.5215867858051285,-0.24144263360016077,0.13718644076958447,-0.42732469119374134,-0.08545758266096612,1.8925262299477885,-0.38305002785213527,0.3885714455329062,1.4349971299708506,-0.06411623833134973,1.3812017347118695,1.0
